Time,SVENY02,mpu_level,SVENF05,SVENF10,TIPSF05,TIPSF10,fomcdum
03-Jan-1994,4.260040317,1.05894403176314,6.590320377,7.315977567,NaN,NaN,0
04-Jan-1994,4.239907233,1.03935070620396,6.526738751,7.266756464,NaN,NaN,0
05-Jan-1994,4.248564448,1.05372224357022,6.545369021,7.302595416,NaN,NaN,0
06-Jan-1994,4.193360927,1.01311610306698,6.481291304,7.257342476,NaN,NaN,0
07-Jan-1994,4.060404004,0.946694407826619,6.304697343,7.15458291,NaN,NaN,0
10-Jan-1994,4.038786115,0.938685674074717,6.295916807,7.150664121,NaN,NaN,0
11-Jan-1994,4.031505144,0.935741689223193,6.284130965,7.154936024,NaN,NaN,0
12-Jan-1994,4.007260517,0.921436938397549,6.187604238,7.057871067,NaN,NaN,0
13-Jan-1994,4.086527217,0.944823232540853,6.323527323,7.139296757,NaN,NaN,0
14-Jan-1994,4.127424506,0.962015167763816,6.373335613,7.182847192,NaN,NaN,0
17-Jan-1994,4.127424506,0.969600671562729,6.373335613,7.182847192,NaN,NaN,0
18-Jan-1994,4.092407456,0.959558241187694,6.354783656,7.165051604,NaN,NaN,0
19-Jan-1994,4.092407456,0.936804697364765,6.354783656,7.165051604,NaN,NaN,0
20-Jan-1994,4.024941828,0.891467491620745,6.318371047,7.156330549,NaN,NaN,0
21-Jan-1994,4.044207892,0.887552395778028,6.334929371,7.154728743,NaN,NaN,0
24-Jan-1994,4.047986836,0.884314729499236,6.334139499,7.175149009,NaN,NaN,0
25-Jan-1994,4.064755952,0.8855145279117,6.37682713,7.212884648,NaN,NaN,0
26-Jan-1994,4.070161443,0.888596767443987,6.343023072,7.184094018,NaN,NaN,0
27-Jan-1994,4.063435181,0.887285956510725,6.253127759,7.103745237,NaN,NaN,0
28-Jan-1994,4.027110128,0.880518159467139,6.178166662,7.044612739,NaN,NaN,0
31-Jan-1994,4.066243584,0.877298130489764,6.204190412,7.057593998,NaN,NaN,0
01-Feb-1994,4.141015194,0.908564517481821,6.270989942,7.148435469,NaN,NaN,0
02-Feb-1994,4.152981283,0.924521461866214,6.278035394,7.136489762,NaN,NaN,0
03-Feb-1994,4.225262124,0.958110238324974,6.311952949,7.135971339,NaN,NaN,0
04-Feb-1994,4.369628533,0.990121634193735,6.478603543,7.201535882,NaN,NaN,1
07-Feb-1994,4.384767431,0.992263495716054,6.51246791,7.169434393,NaN,NaN,0
08-Feb-1994,4.411971695,0.96036787482335,6.579186115,7.235181791,NaN,NaN,0
09-Feb-1994,4.395719074,0.938978309548716,6.539789996,7.213745609,NaN,NaN,0
10-Feb-1994,4.420486609,0.935023755253159,6.526678074,7.213885579,NaN,NaN,0
11-Feb-1994,4.405664674,0.928616846675336,6.489735717,7.175047154,NaN,NaN,0
14-Feb-1994,4.403222873,0.920153984100224,6.544565904,7.226898949,NaN,NaN,0
15-Feb-1994,4.399990719,0.908914205215664,6.507337934,7.216739293,NaN,NaN,0
16-Feb-1994,4.402693838,0.890204359200075,6.513892804,7.225587865,NaN,NaN,0
17-Feb-1994,4.465476335,0.92012914206459,6.639166581,7.295616202,NaN,NaN,0
18-Feb-1994,4.511471415,0.96190162227821,6.733743579,7.397040973,NaN,NaN,0
21-Feb-1994,4.511471415,NaN,6.733743579,7.397040973,NaN,NaN,0
22-Feb-1994,4.523563597,0.969428006781931,6.686291162,7.364242898,NaN,NaN,0
23-Feb-1994,4.616843391,0.993158431637037,6.743706968,7.410700149,NaN,NaN,0
24-Feb-1994,4.665665711,1.01526959089172,6.853190479,7.536821265,NaN,NaN,0
25-Feb-1994,4.678974391,0.998553019266668,6.827308656,7.516997113,NaN,NaN,0
28-Feb-1994,4.649680271,0.990592717171152,6.784850132,7.495237434,NaN,NaN,0
01-Mar-1994,4.776631285,1.03787730844705,6.913352921,7.584650146,NaN,NaN,0
02-Mar-1994,4.789077057,1.07882740297168,6.928266857,7.57242707,NaN,NaN,0
03-Mar-1994,4.811396575,1.08899900820957,7.005249736,7.620700095,NaN,NaN,0
04-Mar-1994,4.892217468,1.1401629455633,6.977958733,7.589440117,NaN,NaN,0
07-Mar-1994,4.868076911,1.13747442751667,6.917606071,7.543041702,NaN,NaN,0
08-Mar-1994,4.920511056,1.15146278524586,6.948791861,7.56787719,NaN,NaN,0
09-Mar-1994,4.94004492,1.19364060540298,6.94382651,7.576252983,NaN,NaN,0
10-Mar-1994,4.971938671,1.24333559069619,7.120665197,7.684808436,NaN,NaN,0
11-Mar-1994,4.950957497,1.23182090652605,7.068106678,7.641328612,NaN,NaN,0
14-Mar-1994,4.994719049,1.23608178302108,7.114166847,7.645956197,NaN,NaN,0
15-Mar-1994,4.991108749,1.21465860459712,7.070664187,7.607501678,NaN,NaN,0
16-Mar-1994,4.946421714,1.15757008311353,6.965652245,7.520127787,NaN,NaN,0
17-Mar-1994,4.944076006,1.14710448000753,6.987044331,7.521946421,NaN,NaN,0
18-Mar-1994,5.024769167,1.1722913334636,7.094446474,7.597062747,NaN,NaN,0
21-Mar-1994,5.0838956,1.20187913619318,7.137080154,7.609223779,NaN,NaN,0
22-Mar-1994,5.001074929,1.13080224260835,7.01032466,7.542127393,NaN,NaN,1
23-Mar-1994,4.982496823,1.12837786473398,6.998546041,7.554989617,NaN,NaN,0
24-Mar-1994,5.072629302,1.19037926567774,7.203625878,7.684102016,NaN,NaN,0
25-Mar-1994,5.083353423,1.17433454488529,7.230277963,7.698678042,NaN,NaN,0
28-Mar-1994,5.111190668,1.18361766458933,7.238558145,7.659568936,NaN,NaN,0
29-Mar-1994,5.186563627,1.21521000114783,7.339059694,7.74446007,NaN,NaN,0
30-Mar-1994,5.183863614,1.22495104863755,7.474138505,7.779628981,NaN,NaN,0
31-Mar-1994,5.207936712,1.2349779936271,7.457078089,7.785524408,NaN,NaN,0
01-Apr-1994,5.207936712,NaN,7.457078089,7.785524408,NaN,NaN,0
04-Apr-1994,5.570523532,1.45879801908049,7.780585873,8.219621866,NaN,NaN,0
05-Apr-1994,5.460495385,1.41982994643632,7.548438297,8.036685405,NaN,NaN,0
06-Apr-1994,5.41472979,1.42608795751692,7.51132035,8.010737255,NaN,NaN,0
07-Apr-1994,5.390260472,1.38396189606544,7.458764448,7.980047064,NaN,NaN,0
08-Apr-1994,5.449010039,1.42117799336631,7.538249782,7.991357003,NaN,NaN,0
11-Apr-1994,5.438485563,1.42246060246465,7.532195181,7.965263163,NaN,NaN,0
12-Apr-1994,5.389708678,1.37971668015393,7.469868747,7.952524431,NaN,NaN,0
13-Apr-1994,5.442446803,1.41456033902673,7.562958851,8.047476466,NaN,NaN,0
14-Apr-1994,5.484679811,1.42757605689658,7.595662402,8.097302291,NaN,NaN,0
15-Apr-1994,5.501915991,1.42602146089752,7.531393793,8.037337473,NaN,NaN,0
19-Apr-1994,5.682537183,1.47213073010147,7.608225411,8.028318829,NaN,NaN,0
20-Apr-1994,5.656966943,1.42497116716434,7.562380739,8.013524934,NaN,NaN,0
21-Apr-1994,5.569897416,1.36991401626423,7.361238558,7.844612208,NaN,NaN,0
22-Apr-1994,5.601629008,1.3800818734746,7.391348936,7.838925454,NaN,NaN,0
25-Apr-1994,5.593372104,1.37587471691282,7.273596247,7.706090077,NaN,NaN,0
26-Apr-1994,5.579372781,1.38206319649435,7.277161521,7.716994459,NaN,NaN,0
27-Apr-1994,5.579372781,NaN,7.277161521,7.716994459,NaN,NaN,0
28-Apr-1994,5.713292576,1.48253335883129,7.456593747,7.836739233,NaN,NaN,0
29-Apr-1994,5.723381916,1.51364477279314,7.514260977,7.938888216,NaN,NaN,0
02-May-1994,5.770568296,1.51981803983384,7.545041521,7.939633076,NaN,NaN,0
03-May-1994,5.820268801,1.52080030567596,7.551245649,7.9205788,NaN,NaN,0
04-May-1994,5.842564919,1.50341879301071,7.551066819,7.914409466,NaN,NaN,0
05-May-1994,5.837267225,1.49620062059762,7.51209112,7.906737781,NaN,NaN,0
06-May-1994,6.061240614,1.5430925064413,7.714574122,8.170754949,NaN,NaN,0
09-May-1994,6.196480729,1.64485727193597,7.869788005,8.192979195,NaN,NaN,0
10-May-1994,6.094565684,1.62679478366106,7.67293662,7.994677714,NaN,NaN,0
11-May-1994,6.149982057,1.66838392026692,7.825695633,8.168120901,NaN,NaN,0
12-May-1994,6.113576366,1.61024322581033,7.797498566,8.166587319,NaN,NaN,0
13-May-1994,6.025662152,1.5592792008209,7.803284669,8.201113626,NaN,NaN,0
16-May-1994,5.995630907,1.54932472940174,7.732586609,8.13844337,NaN,NaN,0
17-May-1994,5.864554816,1.44845502906743,7.479523355,7.91982829,NaN,NaN,1
18-May-1994,5.798514072,1.45198045125345,7.434173616,7.917024784,NaN,NaN,0
19-May-1994,5.695000908,1.44565718146848,7.35902341,7.879351951,NaN,NaN,0
20-May-1994,5.755983318,1.51957804921786,7.401228362,7.914985281,NaN,NaN,0
23-May-1994,5.898132184,1.58869086078059,7.581954673,8.071830861,NaN,NaN,0
24-May-1994,5.886216797,1.58453510297804,7.548004206,8.003575432,NaN,NaN,0
25-May-1994,5.897674358,1.58840837166025,7.419984958,8.058068305,NaN,NaN,0
26-May-1994,5.869435317,1.55643506972648,7.383888009,8.131424565,NaN,NaN,0
27-May-1994,5.924821807,1.56059676457191,7.395693803,8.146003837,NaN,NaN,0
30-May-1994,5.924821807,NaN,7.395693803,8.146003837,NaN,NaN,0
31-May-1994,5.961860517,1.57208221878092,7.472968385,8.210454471,NaN,NaN,0
01-Jun-1994,5.945917193,1.53875892265744,7.417276031,8.139542248,NaN,NaN,0
02-Jun-1994,5.88846606,1.48500313548181,7.378242839,8.093144414,NaN,NaN,0
03-Jun-1994,5.810358244,1.40528913225005,7.264308543,7.96798234,NaN,NaN,0
06-Jun-1994,5.714588343,1.41865990053054,7.156352898,7.931186301,NaN,NaN,0
07-Jun-1994,5.742169319,1.3801081175756,7.207863394,7.981593344,NaN,NaN,0
08-Jun-1994,5.716767232,1.41014687176484,7.234689312,8.010907343,NaN,NaN,0
09-Jun-1994,5.7410257,1.42942457798315,7.237053266,8.028367418,NaN,NaN,0
10-Jun-1994,5.790896814,1.42904227110437,7.307166277,8.076523726,NaN,NaN,0
13-Jun-1994,5.841759789,1.45315978771517,7.341031218,8.02851526,NaN,NaN,0
14-Jun-1994,5.752964645,1.40547038161194,7.28162207,8.013675568,NaN,NaN,0
15-Jun-1994,5.812278261,1.41962525883532,7.40420102,8.152063327,NaN,NaN,0
16-Jun-1994,5.77915517,1.40130952799474,7.38032675,8.096458646,NaN,NaN,0
17-Jun-1994,5.822063851,1.40766165837665,7.480963307,8.226234716,NaN,NaN,0
20-Jun-1994,5.858089358,1.42840011351252,7.483321612,8.184687864,NaN,NaN,0
21-Jun-1994,5.95690933,1.4662827388669,7.508604708,8.253103459,NaN,NaN,0
22-Jun-1994,5.901645311,1.45431746533491,7.410762825,8.085591216,NaN,NaN,0
23-Jun-1994,5.861894594,1.44832876444618,7.422412087,8.107062057,NaN,NaN,0
24-Jun-1994,5.974910432,1.47441329617771,7.538106939,8.224494404,NaN,NaN,0
27-Jun-1994,5.967625597,1.48440577699576,7.488437173,8.147509289,NaN,NaN,0
28-Jun-1994,6.049613001,1.53399457763675,7.586505829,8.24740823,NaN,NaN,0
29-Jun-1994,6.041218864,1.54136043434592,7.669004829,8.128458858,NaN,NaN,0
30-Jun-1994,6.107806963,1.56808884712141,7.816540703,8.283968794,NaN,NaN,0
01-Jul-1994,6.105907413,1.58460572253451,7.786188972,8.253774044,NaN,NaN,0
04-Jul-1994,6.105907413,NaN,7.786188972,8.253774044,NaN,NaN,0
05-Jul-1994,6.082150335,1.58169741869904,7.736676618,8.201134523,NaN,NaN,0
06-Jul-1994,6.058890902,1.54551428029463,7.771233463,8.266468205,NaN,NaN,1
07-Jul-1994,6.030242979,1.52361539333107,7.739977485,8.254404744,NaN,NaN,0
08-Jul-1994,6.030242979,1.57791680443969,7.739977485,8.254404744,NaN,NaN,0
11-Jul-1994,6.207126159,1.59813630239625,7.913374032,8.351048558,NaN,NaN,0
12-Jul-1994,6.1697969,1.57419834559169,7.838524367,8.283690266,NaN,NaN,0
13-Jul-1994,6.159627079,1.54927426547165,7.822126118,8.268531212,NaN,NaN,0
14-Jul-1994,5.998202575,1.48127967772219,7.628984296,8.10635229,NaN,NaN,0
15-Jul-1994,5.98541208,1.45373179649371,7.653049599,8.139879487,NaN,NaN,0
18-Jul-1994,5.935451755,1.44189364099986,7.590373498,8.077997008,NaN,NaN,0
19-Jul-1994,5.879477866,1.43200132580421,7.555816382,8.083152688,NaN,NaN,0
20-Jul-1994,5.979817322,1.47828320507906,7.640546786,8.136801761,NaN,NaN,0
21-Jul-1994,6.049530583,1.50550711935507,7.652132723,8.105083151,NaN,NaN,0
22-Jul-1994,6.087140947,1.50745569847499,7.659049549,8.092742427,NaN,NaN,0
25-Jul-1994,6.079098978,1.50100972850678,7.622760202,8.043120556,NaN,NaN,0
26-Jul-1994,6.083348829,1.45951829032543,7.643794581,8.079190868,NaN,NaN,0
27-Jul-1994,6.137129106,1.47471942760335,7.698610192,8.108535867,NaN,NaN,0
28-Jul-1994,6.138576663,1.47568406463469,7.700380079,8.113183929,NaN,NaN,0
29-Jul-1994,5.9388697,1.43947565922115,7.487088893,7.956976137,NaN,NaN,0
01-Aug-1994,5.960886964,1.44355355056838,7.477674879,7.929675117,NaN,NaN,0
02-Aug-1994,5.908644616,1.43978176695286,7.451664217,7.905176032,NaN,NaN,0
03-Aug-1994,5.90116324,1.44483811762348,7.452518818,7.912604982,NaN,NaN,0
04-Aug-1994,5.908398607,1.43659496449355,7.490748955,7.956475718,NaN,NaN,0
05-Aug-1994,6.145516769,1.48592553024021,7.579034579,8.006104136,NaN,NaN,0
08-Aug-1994,6.155224937,1.49114812239675,7.597359838,8.00838078,NaN,NaN,0
09-Aug-1994,6.185035806,1.49309134600723,7.657631763,8.064009715,NaN,NaN,0
10-Aug-1994,6.165423222,1.47329541098586,7.652357156,8.079599607,NaN,NaN,0
11-Aug-1994,6.195136656,1.45694472908422,7.712786348,8.154308048,NaN,NaN,0
12-Aug-1994,6.197782028,1.43385054488936,7.747444525,8.196905418,NaN,NaN,0
15-Aug-1994,6.1870873,1.4355827600084,7.622737842,8.077379608,NaN,NaN,0
16-Aug-1994,6.139912207,1.38100721200356,7.477943803,7.945876422,NaN,NaN,1
17-Aug-1994,6.086225589,1.34327871394113,7.449861488,7.927030299,NaN,NaN,0
18-Aug-1994,6.161170719,1.3674475220658,7.606603845,8.047159041,NaN,NaN,0
19-Aug-1994,6.161959465,1.33952917510254,7.574163144,8.043253097,NaN,NaN,0
22-Aug-1994,6.186914322,1.35081278553366,7.628655627,8.102819388,NaN,NaN,0
23-Aug-1994,6.165206469,1.32535707304833,7.610800059,8.097314764,NaN,NaN,0
24-Aug-1994,6.088371424,1.30004645141447,7.536408184,8.036430331,NaN,NaN,0
25-Aug-1994,6.135801677,1.27659629733436,7.622895859,8.133558692,NaN,NaN,0
26-Aug-1994,6.106106372,1.27378632740512,7.55183021,8.061347119,NaN,NaN,0
29-Aug-1994,6.098894796,1.27463508519331,7.549365214,8.0662347,NaN,NaN,0
30-Aug-1994,6.070463987,1.26234684213869,7.509632932,8.02419448,NaN,NaN,0
31-Aug-1994,6.055186481,1.27721566280399,7.487007593,8.015170214,NaN,NaN,0
01-Sep-1994,6.045740878,1.26810697762779,7.496251073,8.009951714,NaN,NaN,0
02-Sep-1994,6.058984388,1.25094286129714,7.512464125,8.059868883,NaN,NaN,0
05-Sep-1994,6.058984388,NaN,7.512464125,8.059868883,NaN,NaN,0
06-Sep-1994,6.111882497,1.24845176587987,7.585801705,8.124064707,NaN,NaN,0
07-Sep-1994,6.119360952,1.24974367117297,7.62657179,8.164394236,NaN,NaN,0
08-Sep-1994,6.115054426,1.25169459014796,7.632798492,8.164907624,NaN,NaN,0
09-Sep-1994,6.242604933,1.33598758652203,7.795509494,8.327362662,NaN,NaN,0
12-Sep-1994,6.256665972,1.37253482447348,7.80440758,8.319465052,NaN,NaN,0
13-Sep-1994,6.241484646,1.36505886882893,7.790046528,8.312106721,NaN,NaN,0
14-Sep-1994,6.217741764,1.3286606834505,7.756396329,8.276757695,NaN,NaN,0
15-Sep-1994,6.182682416,1.27225750229896,7.709787529,8.245948442,NaN,NaN,0
16-Sep-1994,6.306268245,1.31527235239703,7.886144116,8.410712642,NaN,NaN,0
19-Sep-1994,6.287704755,1.30612912336064,7.853702322,8.357865519,NaN,NaN,0
20-Sep-1994,6.334181554,1.35943165141224,7.89799503,8.393075368,NaN,NaN,0
21-Sep-1994,6.396740733,1.4047291953169,7.846414881,8.505955023,NaN,NaN,0
22-Sep-1994,6.396249325,1.39689433414537,7.846476131,8.499301273,NaN,NaN,0
23-Sep-1994,6.416732702,1.39845742589865,7.854934949,8.499674159,NaN,NaN,0
26-Sep-1994,6.423355784,1.40650000339247,7.856021346,8.481829621,NaN,NaN,0
27-Sep-1994,6.422482236,1.37152843026052,7.89846074,8.55219625,NaN,NaN,1
28-Sep-1994,6.415619117,1.35579187395252,7.859846006,8.530312546,NaN,NaN,0
29-Sep-1994,6.496988438,1.37979439745356,7.903250243,8.548023875,NaN,NaN,0
30-Sep-1994,6.511855453,1.36164814381687,7.855741586,8.487361351,NaN,NaN,0
03-Oct-1994,6.577243488,1.37959808501477,7.859722608,8.436369091,NaN,NaN,0
04-Oct-1994,6.59596442,1.39513134804571,7.914739111,8.524817939,NaN,NaN,0
05-Oct-1994,6.634503725,1.42725388767158,8.002135494,8.602909418,NaN,NaN,0
06-Oct-1994,6.638889407,1.43408870282805,8.00449401,8.590049907,NaN,NaN,0
07-Oct-1994,6.638889407,1.41227371482992,8.00449401,8.590049907,NaN,NaN,0
10-Oct-1994,6.638889407,1.42017516560143,8.00449401,8.590049907,NaN,NaN,0
11-Oct-1994,6.544212232,1.39863819402945,7.844401209,8.496844003,NaN,NaN,0
12-Oct-1994,6.588643306,1.40173345699652,7.87477825,8.52708189,NaN,NaN,0
13-Oct-1994,6.552898161,1.36261991900164,7.823466252,8.477319576,NaN,NaN,0
14-Oct-1994,6.505744451,1.30544210830611,7.813407894,8.495267867,NaN,NaN,0
17-Oct-1994,6.519495145,1.31546472425203,7.844999833,8.485993726,NaN,NaN,0
18-Oct-1994,6.524763108,1.30660932862806,7.853096876,8.503959329,NaN,NaN,0
19-Oct-1994,6.588768212,1.31300507004862,7.894606866,8.542771802,NaN,NaN,0
20-Oct-1994,6.692651192,1.36155480233195,8.08713388,8.488919076,NaN,NaN,0
21-Oct-1994,6.706910695,1.36509581335366,8.06722914,8.463147901,NaN,NaN,0
24-Oct-1994,6.757552607,1.37086530515179,8.110339577,8.478277393,NaN,NaN,0
25-Oct-1994,6.769578202,1.3692385130415,8.136863502,8.490526555,NaN,NaN,0
26-Oct-1994,6.778193457,1.36218227343675,8.162733171,8.547401069,NaN,NaN,0
27-Oct-1994,6.770541477,1.34263009857066,8.161519911,8.515161962,NaN,NaN,0
28-Oct-1994,6.72631959,1.308660530511,8.092968445,8.436803128,NaN,NaN,0
31-Oct-1994,6.723900961,1.30823463407285,8.065902972,8.38935673,NaN,NaN,0
01-Nov-1994,6.816400504,1.33333286697227,8.167197701,8.476168787,NaN,NaN,0
02-Nov-1994,6.863409379,1.35491489084168,8.19960542,8.497923852,NaN,NaN,0
03-Nov-1994,6.880587988,1.3581923196095,8.199813208,8.489844048,NaN,NaN,0
04-Nov-1994,6.966132887,1.32216950475096,8.265409543,8.545392922,NaN,NaN,0
07-Nov-1994,6.974683878,1.32692220783585,8.279477266,8.547162182,NaN,NaN,0
08-Nov-1994,6.951020884,1.32172441003967,8.246151963,8.529396505,NaN,NaN,0
09-Nov-1994,6.923357016,1.30096373012329,8.164858234,8.458336315,NaN,NaN,0
10-Nov-1994,6.972533956,1.29349770832088,8.194424573,8.467039704,NaN,NaN,0
11-Nov-1994,6.972533956,1.30359570935392,8.194424573,8.467039704,NaN,NaN,0
14-Nov-1994,6.976220051,1.29481556407759,8.169592582,8.442514334,NaN,NaN,0
15-Nov-1994,7.0225,1.26514042283371,8.0911,8.3194,NaN,NaN,1
16-Nov-1994,7.0587,1.23512151987236,8.1834,8.4289,NaN,NaN,0
17-Nov-1994,7.1144,1.23136449149357,8.22,8.4452,NaN,NaN,0
18-Nov-1994,7.1412,1.20335824411141,8.1792,8.3713,NaN,NaN,0
21-Nov-1994,7.175,1.22029598575666,8.1888,8.371,NaN,NaN,0
22-Nov-1994,7.1764,1.18114442959218,8.1517,8.3265,NaN,NaN,0
23-Nov-1994,7.0554,1.23600528008589,7.9502,8.131,NaN,NaN,0
24-Nov-1994,7.0554,NaN,7.9502,8.131,NaN,NaN,0
25-Nov-1994,7.0804,1.23182563533324,7.9379,8.0934,NaN,NaN,0
28-Nov-1994,7.2297,1.22879274046305,7.8482,8.208,NaN,NaN,0
29-Nov-1994,7.3348,1.30235233479712,7.9629,8.2023,NaN,NaN,0
30-Nov-1994,7.3168,1.33946717263542,7.9544,8.0855,NaN,NaN,0
01-Dec-1994,7.348,1.43373325208248,7.9883,8.1378,NaN,NaN,0
02-Dec-1994,7.3548,1.42125790786859,7.8366,7.9883,NaN,NaN,0
05-Dec-1994,7.4457,1.58036462252607,7.8677,7.9858,NaN,NaN,0
06-Dec-1994,7.3457,1.58076979544619,7.763,7.8889,NaN,NaN,0
07-Dec-1994,7.3943,1.60997135119753,7.8501,7.9696,NaN,NaN,0
08-Dec-1994,7.4408,1.5627805937474,7.8502,7.9247,NaN,NaN,0
09-Dec-1994,7.4611,1.52577658635846,7.7975,7.8934,NaN,NaN,0
12-Dec-1994,7.5746,1.51249563352461,7.8362,7.9363,NaN,NaN,0
13-Dec-1994,7.6433,1.45626402244532,7.7762,7.8487,NaN,NaN,0
14-Dec-1994,7.5087,1.46518572175111,7.7961,7.902,NaN,NaN,0
15-Dec-1994,7.4532,1.50424566095038,7.8338,7.9218,NaN,NaN,0
16-Dec-1994,7.4932,1.49164015354596,7.8356,7.8874,NaN,NaN,0
19-Dec-1994,7.4948,1.45829417995021,7.8317,7.8585,NaN,NaN,0
20-Dec-1994,7.4659,1.45337278464001,7.8357,7.8884,NaN,NaN,1
21-Dec-1994,7.4589,1.46644798457707,7.8201,7.8801,NaN,NaN,0
22-Dec-1994,7.586,1.54070928687043,7.7356,7.8072,NaN,NaN,0
23-Dec-1994,7.6207,1.56994634626815,7.7117,7.7471,NaN,NaN,0
26-Dec-1994,7.6207,NaN,7.7117,7.7471,NaN,NaN,0
27-Dec-1994,7.5583,1.62501377213246,7.6299,7.665,NaN,NaN,0
28-Dec-1994,7.5759,1.6223656426604,7.7517,7.8026,NaN,NaN,0
29-Dec-1994,7.5687,1.64816124436449,7.8295,7.8526,NaN,NaN,0
30-Dec-1994,7.563,1.61775546316032,7.8647,7.8971,NaN,NaN,0
02-Jan-1995,7.563,NaN,7.8647,7.8971,NaN,NaN,0
03-Jan-1995,7.5832,1.58718868422527,7.9386,7.9386,NaN,NaN,0
04-Jan-1995,7.5103,1.55391802535873,7.8657,7.8657,NaN,NaN,0
05-Jan-1995,7.5555,1.54946831577432,7.9317,7.9317,NaN,NaN,0
06-Jan-1995,7.5459,1.5434924485129,7.9159,7.9159,NaN,NaN,0
09-Jan-1995,7.5668,1.50736113452924,7.9503,7.9503,NaN,NaN,0
10-Jan-1995,7.5218,1.47213297396888,7.9067,7.9067,NaN,NaN,0
11-Jan-1995,7.4718,1.46084633136424,7.8841,7.8841,NaN,NaN,0
12-Jan-1995,7.4722,1.43614037307112,7.9121,7.9121,NaN,NaN,0
13-Jan-1995,7.3159,1.4631775846111,7.7015,7.8879,NaN,NaN,0
16-Jan-1995,7.3159,1.46501251782926,7.7015,7.8879,NaN,NaN,0
17-Jan-1995,7.3494,1.50474780712306,7.8008,7.8008,NaN,NaN,0
18-Jan-1995,7.3817,1.4907147695116,7.8009,7.8009,NaN,NaN,0
19-Jan-1995,7.4018,1.466845637916,7.8366,7.8366,NaN,NaN,0
20-Jan-1995,7.4312,1.45890317324981,7.8308,7.9234,NaN,NaN,0
23-Jan-1995,7.4203,1.46254793003056,7.9346,7.9346,NaN,NaN,0
24-Jan-1995,7.4483,1.45077185465359,7.9503,7.9503,NaN,NaN,0
25-Jan-1995,7.3688,1.46681152199425,7.8301,7.9447,NaN,NaN,0
26-Jan-1995,7.2982,1.44429312263734,7.7995,7.9126,NaN,NaN,0
27-Jan-1995,7.206,1.42841646617504,7.7036,7.8103,NaN,NaN,0
30-Jan-1995,7.1501,1.42961600427034,7.6912,7.861,NaN,NaN,0
31-Jan-1995,7.1627,1.43526296170902,7.6344,7.7876,NaN,NaN,0
01-Feb-1995,7.2198,1.44946362738473,7.659,7.8608,NaN,NaN,1
02-Feb-1995,7.298,1.43504174228647,7.6639,7.81,NaN,NaN,0
03-Feb-1995,7.0726,1.40409305198741,7.4684,7.7226,NaN,NaN,0
06-Feb-1995,7.0978,1.41365442244145,7.512,7.6921,NaN,NaN,0
07-Feb-1995,7.105,1.41480421401829,7.4837,7.7608,NaN,NaN,0
08-Feb-1995,7.0809,1.40564431907362,7.5037,7.7832,NaN,NaN,0
09-Feb-1995,7.1301,1.43528608684998,7.5222,7.7912,NaN,NaN,0
10-Feb-1995,7.2054,1.45515132759312,7.5898,7.8264,NaN,NaN,0
13-Feb-1995,7.1985,1.43379213407361,7.5645,7.8248,NaN,NaN,0
14-Feb-1995,7.1069,1.39828665573056,7.5058,7.7935,NaN,NaN,0
15-Feb-1995,7.1069,1.39516493557056,7.5058,7.7935,NaN,NaN,0
16-Feb-1995,6.9353,1.38375668653303,7.4284,7.8192,NaN,NaN,0
17-Feb-1995,6.9534,1.41710880079238,7.4354,7.8079,NaN,NaN,0
20-Feb-1995,6.9534,NaN,7.4354,7.8079,NaN,NaN,0
21-Feb-1995,6.9742,1.40627187494034,7.4368,7.8459,NaN,NaN,0
22-Feb-1995,6.8016,1.32612110399669,7.4279,7.8288,NaN,NaN,0
23-Feb-1995,6.78,1.43754041918391,7.4242,7.8699,NaN,NaN,0
24-Feb-1995,6.7827,1.47604668049079,7.4253,7.8734,NaN,NaN,0
27-Feb-1995,6.6749,1.52458864961189,7.344,7.8571,NaN,NaN,0
28-Feb-1995,6.6846,1.54284277463773,7.3086,7.783,NaN,NaN,0
01-Mar-1995,6.6908,1.53070469180844,7.2918,7.7612,NaN,NaN,0
02-Mar-1995,6.7579,1.52270652444799,7.3458,7.7979,NaN,NaN,0
03-Mar-1995,6.7887,1.58306773608478,7.4572,7.8836,NaN,NaN,0
06-Mar-1995,6.867865047,1.64138056188605,7.459380205,7.921268895,NaN,NaN,0
07-Mar-1995,6.885142783,1.66340494635739,7.480255904,7.984858336,NaN,NaN,0
08-Mar-1995,6.822770862,1.63230479768943,7.398429816,7.882242594,NaN,NaN,0
09-Mar-1995,6.737826655,1.5615431740355,7.346550554,7.876832363,NaN,NaN,0
10-Mar-1995,6.734408903,1.52738594825475,7.216815832,7.77424711,NaN,NaN,0
13-Mar-1995,6.657234964,1.53063009268586,7.208315592,7.78556602,NaN,NaN,0
14-Mar-1995,6.583048659,1.52510330995039,7.11050178,7.634788089,NaN,NaN,0
15-Mar-1995,6.597032133,1.5320333520923,7.118129561,7.684040555,NaN,NaN,0
16-Mar-1995,6.554514134,1.54055398370621,7.104841021,7.671211725,NaN,NaN,0
17-Mar-1995,6.585692947,1.56076803034922,7.205610115,7.681448618,NaN,NaN,0
20-Mar-1995,6.585692947,1.52525036478717,7.205610115,7.681448618,NaN,NaN,0
21-Mar-1995,6.608568938,1.52174716788967,7.269693098,7.80017588,NaN,NaN,0
22-Mar-1995,6.641488291,1.53356348536657,7.32983202,7.82665851,NaN,NaN,0
