Time,empall_ind,cpiall_ind,ppiall_ind,retall_ind,gdpall_ind,ismall_ind,sched_ind,unsched_ind,mpu,empall_surp,cpiall_surp,ppiall_surp,retall_surp,gdpall_surp,ismall_surp,sched_surp,unsched_surp
04-May-2000,0,0,0,0,0,0,0,0,0.02617320991369,0,0,0,0,0,0,0,0
05-May-2000,1,0,0,0,0,0,0,0,0.00200935444799,0.217850650060625,0,0,0,0,0,0,0
08-May-2000,0,0,0,0,0,0,0,0,0.01687766065256,0,0,0,0,0,0,0,0
09-May-2000,0,0,0,0,0,0,0,0,-0.000422077976730106,0,0,0,0,0,0,0,0
10-May-2000,0,0,0,0,0,0,0,0,-0.000791797104839898,0,0,0,0,0,0,0,0
11-May-2000,0,0,0,1,0,0,0,0,0.00272647897372003,0,0,0,-1.0955363828939,0,0,0,0
12-May-2000,0,0,1,0,0,0,0,0,-0.0130011324626902,0,0,-0.210218785275845,0,0,0,0,0
15-May-2000,0,0,0,0,0,0,0,0,-0.01197409847794,0,0,0,0,0,0,0,0
16-May-2000,0,1,0,0,0,0,1,0,-0.027601094903457,0,-0.884033121117225,0,0,0,0,1.29843768527959,0
17-May-2000,0,0,0,0,0,0,0,0,0.00606732237210694,0,0,0,0,0,0,0,0
18-May-2000,0,0,0,0,0,0,0,0,0.00471750305012009,0,0,0,0,0,0,0,0
19-May-2000,0,0,0,0,0,0,0,0,0.00780534184933002,0,0,0,0,0,0,0,0
22-May-2000,0,0,0,0,0,0,0,0,0.01484378833763,0,0,0,0,0,0,0,0
23-May-2000,0,0,0,0,0,0,0,0,-0.0117882226786601,0,0,0,0,0,0,0,0
24-May-2000,0,0,0,0,0,0,0,0,0.00380778776732016,0,0,0,0,0,0,0,0
25-May-2000,0,0,0,0,0,0,0,0,-0.00836289145374014,0,0,0,0,0,0,0,0
26-May-2000,0,0,0,0,0,0,0,0,0.0121006527630501,0,0,0,0,0,0,0,0
30-May-2000,0,0,0,0,0,0,0,0,0.00240378165001998,0,0,0,0,0,0,0,0
31-May-2000,0,0,0,0,0,0,0,0,-2.02104790500979e-05,0,0,0,0,0,0,0,0
01-Jun-2000,0,0,0,0,0,1,0,0,-0.0117815575573899,0,0,0,0,0,-1.079042239964,0,0
02-Jun-2000,1,0,0,0,0,0,0,0,-0.0042977001333,-1.40513669289103,0,0,0,0,0,0,0
05-Jun-2000,0,0,0,0,0,0,0,0,-0.00399312594640011,0,0,0,0,0,0,0,0
06-Jun-2000,0,0,0,0,0,0,0,0,-0.0127689076238979,0,0,0,0,0,0,0,0
07-Jun-2000,0,0,0,0,0,0,0,0,-0.00221213562163702,0,0,0,0,0,0,0,0
08-Jun-2000,0,0,0,0,0,0,0,0,0.000739849065496068,0,0,0,0,0,0,0,0
09-Jun-2000,0,0,1,0,0,0,0,0,-0.02024611670867,0,0,-0.696961302488772,0,0,0,0,0
12-Jun-2000,0,0,0,0,0,0,0,0,0.00197797897715402,0,0,0,0,0,0,0,0
13-Jun-2000,0,0,0,1,0,0,0,0,-0.001393648302636,0,0,0,-0.758465006168504,0,0,0,0
14-Jun-2000,0,1,0,0,0,0,0,0,-0.00986760048243407,0,-1.25169179938911,0,0,0,0,0,0
15-Jun-2000,0,0,0,0,0,0,0,0,-0.00107835761464392,0,0,0,0,0,0,0,0
16-Jun-2000,0,0,0,0,0,0,0,0,-0.011531417889398,0,0,0,0,0,0,0,0
19-Jun-2000,0,0,0,0,0,0,0,0,0.00572304288157599,0,0,0,0,0,0,0,0
20-Jun-2000,0,0,0,0,0,0,0,0,0.00572428507323197,0,0,0,0,0,0,0,0
21-Jun-2000,0,0,0,0,0,0,0,0,-0.00414003632679893,0,0,0,0,0,0,0,0
22-Jun-2000,0,0,0,0,0,0,0,0,-0.00349500976926198,0,0,0,0,0,0,0,0
23-Jun-2000,0,0,0,0,0,0,0,0,0.00846682839969293,0,0,0,0,0,0,0,0
26-Jun-2000,0,0,0,0,0,0,0,0,-0.00872662435721194,0,0,0,0,0,0,0,0
27-Jun-2000,0,0,0,0,0,0,0,0,-0.00453122128829997,0,0,0,0,0,0,0,0
28-Jun-2000,0,0,0,0,0,0,1,0,-0.014555096993463,0,0,0,0,0,0,-0.529376402079825,0
29-Jun-2000,0,0,0,0,0,0,0,0,-0.01534414198636,0,0,0,0,0,0,0,0
30-Jun-2000,0,0,0,0,0,0,0,0,0.00195530709587999,0,0,0,0,0,0,0,0
03-Jul-2000,0,0,0,0,0,1,0,0,-0.0151364212357969,0,0,0,0,0,-0.616596666758274,0,0
05-Jul-2000,0,0,0,0,0,0,0,0,-0.00768108111924004,0,0,0,0,0,0,0,0
06-Jul-2000,0,0,0,0,0,0,0,0,-0.00180090994005799,0,0,0,0,0,0,0,0
07-Jul-2000,1,0,0,0,0,0,0,0,-0.021359317973046,-2.60331526822447,0,0,0,0,0,0,0
10-Jul-2000,0,0,0,0,0,0,0,0,-0.010828613048247,0,0,0,0,0,0,0,0
11-Jul-2000,0,0,0,0,0,0,0,0,0.010487067700625,0,0,0,0,0,0,0,0
12-Jul-2000,0,0,0,0,0,0,0,0,0.00539358580709004,0,0,0,0,0,0,0,0
13-Jul-2000,0,0,0,0,0,0,0,0,0.001096248555982,0,0,0,0,0,0,0,0
14-Jul-2000,0,0,1,1,0,0,0,0,0.0152470496226039,0,0,-0.0402712126049037,0.411109995943444,0,0,0,0
17-Jul-2000,0,0,0,0,0,0,0,0,0.00870054983874102,0,0,0,0,0,0,0,0
18-Jul-2000,0,1,0,0,0,0,0,0,-0.00102737259494501,0,0.740564888747417,0,0,0,0,0,0
19-Jul-2000,0,0,0,0,0,0,0,0,0.000483827460730057,0,0,0,0,0,0,0,0
20-Jul-2000,0,0,0,0,0,0,0,0,-0.038547008513933,0,0,0,0,0,0,0,0
21-Jul-2000,0,0,0,0,0,0,0,0,0.00202621722069896,0,0,0,0,0,0,0,0
24-Jul-2000,0,0,0,0,0,0,0,0,0.001447454142674,0,0,0,0,0,0,0,0
25-Jul-2000,0,0,0,0,0,0,0,0,0.00546081457063397,0,0,0,0,0,0,0,0
26-Jul-2000,0,0,0,0,0,0,0,0,0.00194716866577205,0,0,0,0,0,0,0,0
27-Jul-2000,0,0,0,0,0,0,0,0,0.000651245084499985,0,0,0,0,0,0,0,0
28-Jul-2000,0,0,0,0,1,0,0,0,0.01035176085802,0,0,0,0,2.10820485724948,0,0,0
31-Jul-2000,0,0,0,0,0,0,0,0,0.00695030034136201,0,0,0,0,0,0,0,0
01-Aug-2000,0,0,0,0,0,1,0,0,-0.00382444107055502,0,0,0,0,0,-0.205533078636304,0,0
02-Aug-2000,0,0,0,0,0,0,0,0,-0.00657003399774803,0,0,0,0,0,0,0,0
03-Aug-2000,0,0,0,0,0,0,0,0,0.00853120224900605,0,0,0,0,0,0,0,0
04-Aug-2000,1,0,0,0,0,0,0,0,-0.025308948608436,-1.98244091555169,0,0,0,0,0,0,0
07-Aug-2000,0,0,0,0,0,0,0,0,0.006294357878457,0,0,0,0,0,0,0,0
08-Aug-2000,0,0,0,0,0,0,0,0,-0.00524978475498805,0,0,0,0,0,0,0,0
09-Aug-2000,0,0,0,0,0,0,0,0,-0.00393718084929295,0,0,0,0,0,0,0,0
10-Aug-2000,0,0,0,0,0,0,0,0,-0.013019351840403,0,0,0,0,0,0,0,0
11-Aug-2000,0,0,1,1,0,0,0,0,0.014185073622575,0,0,-0.23232042641891,0.637315972037244,0,0,0,0
14-Aug-2000,0,0,0,0,0,0,0,0,0.000261149577771014,0,0,0,0,0,0,0,0
15-Aug-2000,0,0,0,0,0,0,0,0,0.00598334403193701,0,0,0,0,0,0,0,0
16-Aug-2000,0,1,0,0,0,0,0,0,-0.00598357135248406,0,1.16827823542291,0,0,0,0,0,0
17-Aug-2000,0,0,0,0,0,0,0,0,0.00186747364840101,0,0,0,0,0,0,0,0
18-Aug-2000,0,0,0,0,0,0,0,0,0.000235595685574963,0,0,0,0,0,0,0,0
21-Aug-2000,0,0,0,0,0,0,0,0,0.00847955828923308,0,0,0,0,0,0,0,0
22-Aug-2000,0,0,0,0,0,0,1,0,-0.00715988810864399,0,0,0,0,0,0,0.424690786651151,0
23-Aug-2000,0,0,0,0,0,0,0,0,-0.00259081309647402,0,0,0,0,0,0,0,0
24-Aug-2000,0,0,0,0,0,0,0,0,0.00490741199705202,0,0,0,0,0,0,0,0
25-Aug-2000,0,0,0,0,0,0,0,0,0.00220878089737198,0,0,0,0,0,0,0,0
28-Aug-2000,0,0,0,0,0,0,0,0,0.014311379075307,0,0,0,0,0,0,0,0
29-Aug-2000,0,0,0,0,0,0,0,0,0.014769190993579,0,0,0,0,0,0,0,0
30-Aug-2000,0,0,0,0,0,0,0,0,-0.011682725988319,0,0,0,0,0,0,0,0
31-Aug-2000,0,0,0,0,0,0,0,0,0.00549573378634494,0,0,0,0,0,0,0,0
01-Sep-2000,1,0,0,0,0,1,0,0,-0.000264258806113915,-0.762477275212188,0,0,0,0,-1.38734185791846,0,0
05-Sep-2000,0,0,0,0,0,0,0,0,0.013112644296041,0,0,0,0,0,0,0,0
06-Sep-2000,0,0,0,0,0,0,0,0,0.014629946802289,0,0,0,0,0,0,0,0
07-Sep-2000,0,0,0,0,0,0,0,0,0.0226094081329929,0,0,0,0,0,0,0,0
08-Sep-2000,0,0,0,0,0,0,0,0,-0.000799265408839012,0,0,0,0,0,0,0,0
11-Sep-2000,0,0,0,0,0,0,0,0,0.00413740539320406,0,0,0,0,0,0,0,0
12-Sep-2000,0,0,0,0,0,0,0,0,-0.00512530252725207,0,0,0,0,0,0,0,0
13-Sep-2000,0,0,0,0,0,0,0,0,-0.00227213382819891,0,0,0,0,0,0,0,0
14-Sep-2000,0,0,1,1,0,0,0,0,0.00189665580110498,0,0,-0.969319529180163,-0.243669560420607,0,0,0,0
15-Sep-2000,0,1,0,0,0,0,0,0,-0.00723110517283909,0,-2.27995571984642,0,0,0,0,0,0
18-Sep-2000,0,0,0,0,0,0,0,0,-0.0076132293425859,0,0,0,0,0,0,0,0
19-Sep-2000,0,0,0,0,0,0,0,0,-0.00832888071429605,0,0,0,0,0,0,0,0
20-Sep-2000,0,0,0,0,0,0,0,0,-0.000105466375790009,0,0,0,0,0,0,0,0
21-Sep-2000,0,0,0,0,0,0,0,0,-0.00341189067145098,0,0,0,0,0,0,0,0
22-Sep-2000,0,0,0,0,0,0,0,0,0.0156420815625959,0,0,0,0,0,0,0,0
25-Sep-2000,0,0,0,0,0,0,0,0,0.00347602433778904,0,0,0,0,0,0,0,0
26-Sep-2000,0,0,0,0,0,0,0,0,-0.018527803969941,0,0,0,0,0,0,0,0
27-Sep-2000,0,0,0,0,0,0,0,0,0.00523371036991904,0,0,0,0,0,0,0,0
28-Sep-2000,0,0,0,0,0,0,0,0,8.75646800250207e-05,0,0,0,0,0,0,0,0
29-Sep-2000,0,0,0,0,0,0,0,0,0.00146490270980193,0,0,0,0,0,0,0,0
02-Oct-2000,0,0,0,0,0,1,0,0,7.57833128820495e-05,0,0,0,0,0,-0.102763970167514,0,0
03-Oct-2000,0,0,0,0,0,0,1,0,-0.019937565111139,0,0,0,0,0,0,0.862284009537808,0
04-Oct-2000,0,0,0,0,0,0,0,0,-0.00312245424326707,0,0,0,0,0,0,0,0
05-Oct-2000,0,0,0,0,0,0,0,0,-0.0266364046948939,0,0,0,0,0,0,0,0
06-Oct-2000,1,0,0,0,0,0,0,0,-0.00353503834120206,0.26142078007275,0,0,0,0,0,0,0
09-Oct-2000,0,0,0,0,0,0,0,0,0.00812621691259408,0,0,0,0,0,0,0,0
10-Oct-2000,0,0,0,0,0,0,0,0,0.00296308089046693,0,0,0,0,0,0,0,0
11-Oct-2000,0,0,0,0,0,0,0,0,0.025671249511386,0,0,0,0,0,0,0,0
12-Oct-2000,0,0,0,0,0,0,0,0,0.044342120467135,0,0,0,0,0,0,0,0
13-Oct-2000,0,0,1,1,0,0,0,0,0.000750104912886962,0,0,0.86150747170956,0.516726027745158,0,0,0,0
16-Oct-2000,0,0,0,0,0,0,0,0,-0.00390325462313901,0,0,0,0,0,0,0,0
17-Oct-2000,0,0,0,0,0,0,0,0,0.013947748202197,0,0,0,0,0,0,0,0
18-Oct-2000,0,1,0,0,0,0,0,0,0.00478030878084301,0,1.07087263723223,0,0,0,0,0,0
19-Oct-2000,0,0,0,0,0,0,0,0,-0.00585706039160705,0,0,0,0,0,0,0,0
20-Oct-2000,0,0,0,0,0,0,0,0,-0.00414020537882198,0,0,0,0,0,0,0,0
23-Oct-2000,0,0,0,0,0,0,0,0,0.00778115249491307,0,0,0,0,0,0,0,0
24-Oct-2000,0,0,0,0,0,0,0,0,0.00737633131800497,0,0,0,0,0,0,0,0
25-Oct-2000,0,0,0,0,0,0,0,0,-0.00160494381336596,0,0,0,0,0,0,0,0
26-Oct-2000,0,0,0,0,0,0,0,0,0.000493027869283957,0,0,0,0,0,0,0,0
27-Oct-2000,0,0,0,0,1,0,0,0,0.011470109393759,0,0,0,0,-0.869667769455606,0,0,0
30-Oct-2000,0,0,0,0,0,0,0,0,0.00497924559167195,0,0,0,0,0,0,0,0
31-Oct-2000,0,0,0,0,0,0,0,0,-7.89973785749742e-05,0,0,0,0,0,0,0,0
01-Nov-2000,0,0,0,0,0,1,0,0,-0.005287505799633,0,0,0,0,0,-0.616596666758274,0,0
02-Nov-2000,0,0,0,0,0,0,0,0,-0.0228563990866181,0,0,0,0,0,0,0,0
03-Nov-2000,1,0,0,0,0,0,0,0,-0.012691751027743,-0.501056495139438,0,0,0,0,0,0,0
06-Nov-2000,0,0,0,0,0,0,0,0,-0.000497778318877984,0,0,0,0,0,0,0,0
07-Nov-2000,0,0,0,0,0,0,0,0,-0.00783825310763198,0,0,0,0,0,0,0,0
08-Nov-2000,0,0,0,0,0,0,0,0,-0.00547153762601404,0,0,0,0,0,0,0,0
09-Nov-2000,0,0,1,0,0,0,0,0,-0.00243584236093997,0,0,0.603364583430103,0,0,0,0,0
10-Nov-2000,0,0,0,0,0,0,0,0,-0.000197236244790955,0,0,0,0,0,0,0,0
13-Nov-2000,0,0,0,0,0,0,0,0,0.00580830572528301,0,0,0,0,0,0,0,0
14-Nov-2000,0,0,0,1,0,0,0,0,-0.014014354414571,0,0,0,-0.0764426593588886,0,0,0,0
15-Nov-2000,0,0,0,0,0,0,1,0,-0.013739140558629,0,0,0,0,0,0,0.308518407569649,0
16-Nov-2000,0,1,0,0,0,0,0,0,0.00209006628777098,0,-0.24035923488069,0,0,0,0,0,0
17-Nov-2000,0,0,0,0,0,0,0,0,-0.00633227706127804,0,0,0,0,0,0,0,0
20-Nov-2000,0,0,0,0,0,0,0,0,0.00490464960278603,0,0,0,0,0,0,0,0
21-Nov-2000,0,0,0,0,0,0,0,0,-0.00579193704666503,0,0,0,0,0,0,0,0
22-Nov-2000,0,0,0,0,0,0,0,0,0.00173440859163798,0,0,0,0,0,0,0,0
24-Nov-2000,0,0,0,0,0,0,0,0,0.00101987536343906,0,0,0,0,0,0,0,0
27-Nov-2000,0,0,0,0,0,0,0,0,0.00606470750221599,0,0,0,0,0,0,0,0
28-Nov-2000,0,0,0,0,0,0,0,0,0.00235098378086196,0,0,0,0,0,0,0,0
29-Nov-2000,0,0,0,0,0,0,0,0,0.02418104322517,0,0,0,0,0,0,0,0
30-Nov-2000,0,0,0,0,0,0,0,0,0.0327256506654581,0,0,0,0,0,0,0,0
01-Dec-2000,0,0,0,0,0,1,0,0,0.00457043657996992,0,0,0,0,0,-0.41106358812197,0,0
04-Dec-2000,0,0,0,0,0,0,0,0,-0.000198415216629,0,0,0,0,0,0,0,0
05-Dec-2000,0,0,0,0,0,0,0,0,0.0353472844166279,0,0,0,0,0,0,0,0
06-Dec-2000,0,0,0,0,0,0,0,0,0.02574455438205,0,0,0,0,0,0,0,0
07-Dec-2000,0,0,0,0,0,0,0,0,-0.00658083394868991,0,0,0,0,0,0,0,0
08-Dec-2000,1,0,0,0,0,0,0,0,-0.037642088130145,-0.588196755163688,0,0,0,0,0,0,0
11-Dec-2000,0,0,0,0,0,0,0,0,0.000514557567947049,0,0,0,0,0,0,0,0
12-Dec-2000,0,0,0,0,0,0,0,0,-0.00454156966278907,0,0,0,0,0,0,0,0
13-Dec-2000,0,0,0,1,0,0,0,0,0.012953580050367,0,0,0,-1.11669588808125,0,0,0,0
14-Dec-2000,0,0,1,0,0,0,0,0,0.0149986378564502,0,0,0.100755463910385,0,0,0,0,0
15-Dec-2000,0,1,0,0,0,0,0,0,0.01189246482644,0,-0.242994802824676,0,0,0,0,0,0
18-Dec-2000,0,0,0,0,0,0,0,0,-0.00194524111838001,0,0,0,0,0,0,0,0
19-Dec-2000,0,0,0,0,0,0,1,0,-0.01218791973429,0,0,0,0,0,0,0.612981923034925,0
20-Dec-2000,0,0,0,0,0,0,0,0,0.0113037277655699,0,0,0,0,0,0,0,0
21-Dec-2000,0,0,0,0,0,0,0,0,0.00546160584720012,0,0,0,0,0,0,0,0
22-Dec-2000,0,0,0,0,0,0,0,0,-0.00605248283277016,0,0,0,0,0,0,0,0
26-Dec-2000,0,0,0,0,0,0,0,0,0.000339677240710046,0,0,0,0,0,0,0,0
27-Dec-2000,0,0,0,0,0,0,0,0,-0.0162137042508199,0,0,0,0,0,0,0,0
28-Dec-2000,0,0,0,0,0,0,0,0,-0.011683002882077,0,0,0,0,0,0,0,0
29-Dec-2000,0,0,0,0,0,0,0,0,-0.00166540541795901,0,0,0,0,0,0,0,0
02-Jan-2001,0,0,0,0,0,1,0,0,0.0162082873850661,0,0,0,0,0,-1.69563890672228,0,0
04-Jan-2001,0,0,0,0,0,0,0,0,0.06669127629669,0,0,0,0,0,0,0,0
05-Jan-2001,1,0,0,0,0,0,0,0,0.0664904956554599,-0.108925325030313,0,0,0,0,0,0,0
08-Jan-2001,0,0,0,0,0,0,0,0,0.0313128271557601,0,0,0,0,0,0,0,0
09-Jan-2001,0,0,0,0,0,0,0,0,-0.0293528332347701,0,0,0,0,0,0,0,0
10-Jan-2001,0,0,0,0,0,0,0,0,-0.0378823489533699,0,0,0,0,0,0,0,0
11-Jan-2001,0,0,0,0,0,0,0,0,-0.00147286535908986,0,0,0,0,0,0,0,0
12-Jan-2001,0,0,1,1,0,0,0,0,-0.0560150328787801,0,0,-0.23232042641891,0.469439972750681,0,0,0,0
16-Jan-2001,0,0,0,0,0,0,0,0,-0.00663948768474998,0,0,0,0,0,0,0,0
17-Jan-2001,0,1,0,0,0,0,0,0,-0.0341428616014,0,-0.245621088420892,0,0,0,0,0,0
18-Jan-2001,0,0,0,0,0,0,0,0,0.02281408710183,0,0,0,0,0,0,0,0
19-Jan-2001,0,0,0,0,0,0,0,0,0.02748576334395,0,0,0,0,0,0,0,0
22-Jan-2001,0,0,0,0,0,0,0,0,-0.000280226244020021,0,0,0,0,0,0,0,0
23-Jan-2001,0,0,0,0,0,0,0,0,0.00331442653531999,0,0,0,0,0,0,0,0
24-Jan-2001,0,0,0,0,0,0,0,0,-0.0230362167710001,0,0,0,0,0,0,0,0
25-Jan-2001,0,0,0,0,0,0,0,0,0.00276162016760018,0,0,0,0,0,0,0,0
26-Jan-2001,0,0,0,0,0,0,0,0,-0.01169622484902,0,0,0,0,0,0,0,0
29-Jan-2001,0,0,0,0,0,0,0,0,-0.0085921322759801,0,0,0,0,0,0,0,0
30-Jan-2001,0,0,0,0,0,0,0,0,0.00299347746749001,0,0,0,0,0,0,0,0
31-Jan-2001,0,0,0,0,1,0,1,0,-0.01167286074061,0,0,0,0,-1.094704688596,0,0.108465539958726,0
01-Feb-2001,0,0,0,0,0,1,0,0,0.00989271633475997,0,0,0,0,0,-1.33595730368406,0,0
02-Feb-2001,1,0,0,0,0,0,0,0,-0.0166140076003359,2.04779611056988,0,0,0,0,0,0,0
05-Feb-2001,0,0,0,0,0,0,0,0,0.000634601568062942,0,0,0,0,0,0,0,0
06-Feb-2001,0,0,0,0,0,0,0,0,-0.030945642457211,0,0,0,0,0,0,0,0
07-Feb-2001,0,0,0,0,0,0,0,0,-0.00190834486298996,0,0,0,0,0,0,0,0
08-Feb-2001,0,0,0,0,0,0,0,0,0.00279556202633802,0,0,0,0,0,0,0,0
09-Feb-2001,0,0,0,0,0,0,0,0,0.0393980615966859,0,0,0,0,0,0,0,0
12-Feb-2001,0,0,0,0,0,0,0,0,0.00619996702527015,0,0,0,0,0,0,0,0
13-Feb-2001,0,0,0,1,0,0,0,0,-0.0170002628624141,0,0,0,0.439554418651446,0,0,0,0
14-Feb-2001,0,0,0,0,0,0,0,0,-0.00909922198704205,0,0,0,0,0,0,0,0
15-Feb-2001,0,0,0,0,0,0,0,0,-0.0128126085780159,0,0,0,0,0,0,0,0
16-Feb-2001,0,0,1,0,0,0,0,0,0.0507035735964319,0,0,2.19044986756139,0,0,0,0,0
20-Feb-2001,0,0,0,0,0,0,0,0,0.0114760027531902,0,0,0,0,0,0,0,0
21-Feb-2001,0,1,0,0,0,0,0,0,-0.00870600385948017,0,2.91741034467259,0,0,0,0,0,0
22-Feb-2001,0,0,0,0,0,0,0,0,0.0123775430730302,0,0,0,0,0,0,0,0
23-Feb-2001,0,0,0,0,0,0,0,0,0.05195707198611,0,0,0,0,0,0,0,0
26-Feb-2001,0,0,0,0,0,0,0,0,0.01059746353215,0,0,0,0,0,0,0,0
27-Feb-2001,0,0,0,0,0,0,0,0,-0.00917227528485998,0,0,0,0,0,0,0,0
28-Feb-2001,0,0,0,0,0,0,0,0,0.00702381792983986,0,0,0,0,0,0,0,0
01-Mar-2001,0,0,0,0,0,1,0,0,-0.00605548568639991,0,0,0,0,0,-0.051381985083757,0,0
02-Mar-2001,0,0,0,0,0,0,0,0,0.00391776338914007,0,0,0,0,0,0,0,0
05-Mar-2001,0,0,0,0,0,0,0,0,-0.00907091720446007,0,0,0,0,0,0,0,0
06-Mar-2001,0,0,0,0,0,0,0,0,-0.01387697061128,0,0,0,0,0,0,0,0
07-Mar-2001,0,0,0,0,0,0,0,0,-0.00301469775258001,0,0,0,0,0,0,0,0
08-Mar-2001,0,0,0,0,0,0,0,0,-0.00847567431789997,0,0,0,0,0,0,0,0
09-Mar-2001,1,0,0,0,0,0,0,0,-0.02154239046536,0.653551950181875,0,0,0,0,0,0,0
12-Mar-2001,0,0,0,0,0,0,0,0,0.0360860780877099,0,0,0,0,0,0,0,0
13-Mar-2001,0,0,0,1,0,0,0,0,-0.000561721478909982,0,0,0,-1.05434295748326,0,0,0,0
14-Mar-2001,0,0,0,0,0,0,0,0,0.0570083583958001,0,0,0,0,0,0,0,0
15-Mar-2001,0,0,0,0,0,0,0,0,0.00395432303918986,0,0,0,0,0,0,0,0
16-Mar-2001,0,0,1,0,0,0,0,0,-0.01264829252587,0,0,0.0958157740756952,0,0,0,0,0
19-Mar-2001,0,0,0,0,0,0,0,0,-0.0135595387440299,0,0,0,0,0,0,0,0
20-Mar-2001,0,0,0,0,0,0,1,0,-0.0297461755773301,0,0,0,0,0,0,-1.91934432104278,0
21-Mar-2001,0,1,0,0,0,0,0,0,0.00752853893007011,0,0.884033209520537,0,0,0,0,0,0
22-Mar-2001,0,0,0,0,0,0,0,0,-0.00517015612799998,0,0,0,0,0,0,0,0
23-Mar-2001,0,0,0,0,0,0,0,0,-0.00770931655079998,0,0,0,0,0,0,0,0
26-Mar-2001,0,0,0,0,0,0,0,0,-0.01426286093518,0,0,0,0,0,0,0,0
27-Mar-2001,0,0,0,0,0,0,0,0,-0.0114428668112501,0,0,0,0,0,0,0,0
28-Mar-2001,0,0,0,0,0,0,0,0,-0.000143368675159961,0,0,0,0,0,0,0,0
29-Mar-2001,0,0,0,0,0,0,0,0,0.00596970806017993,0,0,0,0,0,0,0,0
30-Mar-2001,0,0,0,0,0,0,0,0,0.0165129830325101,0,0,0,0,0,0,0,0
02-Apr-2001,0,0,0,0,0,1,0,0,0.00892903828276981,0,0,0,0,0,0.359679033887575,0,0
03-Apr-2001,0,0,0,0,0,0,0,0,0.00390658830946,0,0,0,0,0,0,0,0
04-Apr-2001,0,0,0,0,0,0,0,0,0.0102901191962301,0,0,0,0,0,0,0,0
05-Apr-2001,0,0,0,0,0,0,0,0,-0.00245495761777015,0,0,0,0,0,0,0,0
06-Apr-2001,1,0,0,0,0,0,0,0,-0.00392386334987993,-1.62298734295166,0,0,0,0,0,0,0
09-Apr-2001,0,0,0,0,0,0,0,0,-0.00615661047273997,0,0,0,0,0,0,0,0
10-Apr-2001,0,0,0,0,0,0,0,0,-0.04106742982554,0,0,0,0,0,0,0,0
11-Apr-2001,0,0,0,0,0,0,0,0,0.00840429636495998,0,0,0,0,0,0,0,0
12-Apr-2001,0,0,1,1,0,0,0,0,0.00199769622311008,0,0,-0.396157112289457,-0.461122137906351,0,0,0,0
16-Apr-2001,0,0,0,0,0,0,0,0,0.01480105999238,0,0,0,0,0,0,0,0
17-Apr-2001,0,1,0,0,0,0,0,0,-0.00428977412641007,0,-0.382311704061031,0,0,0,0,0,0
19-Apr-2001,0,0,0,0,0,0,0,0,-0.00293392784505997,0,0,0,0,0,0,0,0
20-Apr-2001,0,0,0,0,0,0,0,0,0.0055854196907601,0,0,0,0,0,0,0,0
23-Apr-2001,0,0,0,0,0,0,0,0,0.0167222829773199,0,0,0,0,0,0,0,0
24-Apr-2001,0,0,0,0,0,0,0,0,0.00260222384045994,0,0,0,0,0,0,0,0
25-Apr-2001,0,0,0,0,0,0,0,0,-0.0250539855730398,0,0,0,0,0,0,0,0
26-Apr-2001,0,0,0,0,0,0,0,0,-0.00626847759602001,0,0,0,0,0,0,0,0
27-Apr-2001,0,0,0,0,1,0,0,0,-0.00597431577854013,0,0,0,0,1.43346916511806,0,0,0
30-Apr-2001,0,0,0,0,0,0,0,0,-0.00426254196826004,0,0,0,0,0,0,0,0
01-May-2001,0,0,0,0,0,1,0,0,-0.00666898860400988,0,0,0,0,0,-0.41106358812197,0,0
02-May-2001,0,0,0,0,0,0,0,0,-0.00634211425288012,0,0,0,0,0,0,0,0
03-May-2001,0,0,0,0,0,0,0,0,-0.00525017370261982,0,0,0,0,0,0,0,0
04-May-2001,1,0,0,0,0,0,0,0,-0.0116380118022901,-2.81027338578206,0,0,0,0,0,0,0
07-May-2001,0,0,0,0,0,0,0,0,0.00548204222166992,0,0,0,0,0,0,0,0
08-May-2001,0,0,0,0,0,0,0,0,0.0029115305063101,0,0,0,0,0,0,0,0
09-May-2001,0,0,0,0,0,0,0,0,0.00236670953594986,0,0,0,0,0,0,0,0
10-May-2001,0,0,0,0,0,0,0,0,0.00178475472088002,0,0,0,0,0,0,0,0
11-May-2001,0,0,1,1,0,0,0,0,0.00423192915845005,0,0,-0.041152055501671,1.3098676416775,0,0,0,0
14-May-2001,0,0,0,0,0,0,0,0,0.00510165039437993,0,0,0,0,0,0,0,0
15-May-2001,0,0,0,0,0,0,1,0,-0.00566389461595995,0,0,0,0,0,0,-3.00970413180651,0
16-May-2001,0,1,0,0,0,0,0,0,-0.00644723403156,0,-1.0289485157063,0,0,0,0,0,0
17-May-2001,0,0,0,0,0,0,0,0,0.0327828433780801,0,0,0,0,0,0,0,0
18-May-2001,0,0,0,0,0,0,0,0,0.0328397210881,0,0,0,0,0,0,0,0
21-May-2001,0,0,0,0,0,0,0,0,0.00717567639644989,0,0,0,0,0,0,0,0
22-May-2001,0,0,0,0,0,0,0,0,0.01309629878508,0,0,0,0,0,0,0,0
23-May-2001,0,0,0,0,0,0,0,0,0.000375955605230072,0,0,0,0,0,0,0,0
24-May-2001,0,0,0,0,0,0,0,0,0.00705444745141004,0,0,0,0,0,0,0,0
25-May-2001,0,0,0,0,0,0,0,0,0.00529221218840004,0,0,0,0,0,0,0,0
29-May-2001,0,0,0,0,0,0,0,0,0.00413345893831996,0,0,0,0,0,0,0,0
